"income","height","weight","age","marital","sex","education","afqt"
27000,60,135,49,"divorced","female",16,96.193
58000,66,180,54,"divorced","female",18,84.197
42000,62,139,52,"married","female",16,70.097
800,61,160,52,"single","male",3,3.573
10800,59,115,50,"divorced","female",13,18.123
6000,66,215,53,"married","female",16,70.882
29000,60,116,51,"married","female",13,36.114
0,74,248,55,"married","male",16,98.472
25000,63,150,53,"married","female",17,NA
343830,69,175,48,"married","male",20,92.533
0,62,150,48,"single","female",12,18.324
0,67,170,50,"single","male",12,64.365
70000,74,189,50,"divorced","male",14,70.94
60000,68,190,48,"married","female",16,85.937
13000,64,125,55,"married","female",16,79.666
48000,68,160,54,"married","female",16,52.547
65000,73,285,49,"married","male",16,81.036
0,74,308,53,"divorced","male",9,19.438
59321,67,200,50,"married","female",14,54.754
30000,68,175,50,"married","male",11,33.606
140000,72,170,48,"married","male",16,90.655
125000,65,130,49,"married","female",20,77.435
0,65,190,48,"single","male",12,6.594
80000,61,125,54,"married","female",19,78.001
343830,73,215,50,"married","male",16,59.686
0,72,180,50,"single","male",16,78.539
40000,66,122,51,"married","female",16,60.684
0,71,260,52,"divorced","male",10,NA
22000,67,168,48,"married","male",10,30.614
0,61,156,55,"married","female",12,2.926
0,73,160,50,"divorced","male",12,37.194
43000,70,186,49,"married","male",12,31.213
40000,77,375,50,"married","male",14,95.172
62000,68,240,48,"married","male",12,68.2
45000,68,180,50,"single","male",12,40.065
48000,62,168,54,"married","female",12,36.622
1500,61,153,50,"married","female",14,46.418
343830,69,155,55,"married","male",20,98.312
6742,62,165,47,"married","female",14,18.111
170000,74,235,51,"married","male",16,96.417
144000,71,230,48,"single","male",16,90.461
165000,73,185,52,"married","male",16,78.044
62000,68,190,48,"married","male",19,99.192
12480,65,NA,50,"married","female",12,74.992
45000,61,190,50,"married","female",16,60.487
17000,66,172,50,"divorced","female",12,NA
82000,73,230,54,"married","male",12,64.927
28800,64,143,52,"married","female",12,28.057
40000,69,190,54,"separated","male",14,68.855
85000,73,201,54,"married","male",12,56.956
50000,68,195,53,"divorced","male",12,63.02
0,75,265,52,"single","male",11,65.67
0,64,220,55,"single","female",12,NA
0,65,160,55,"single","female",12,21.722
110000,64,180,51,"married","female",18,86.942
35000,68,153,55,"single","female",12,50.059
20000,61,151,48,"married","female",13,42.897
0,63,215,49,"widowed","female",10,6.411
343830,74,210,53,"married","male",14,57.016
90000,75,225,51,"married","male",16,79.756
0,72,225,48,"married","male",16,78.261
125000,70,185,51,"single","male",18,63.843
24000,61,135,49,"married","female",12,47.078
33000,68,175,51,"married","female",12,35.837
60000,71,165,49,"married","male",14,27.309
0,62,178,53,"married","female",14,94.201
37000,63,195,54,"divorced","female",11,NA
22000,70,330,53,"divorced","male",14,81.959
120000,73,210,55,"married","male",20,75.947
45000,60,220,48,"married","female",12,71.321
57000,64,166,55,"married","female",12,84.533
104000,71,235,54,"married","male",12,72.993
45000,64,215,53,"divorced","male",12,71.201
13000,66,180,54,"married","female",14,92.464
45000,60,180,51,"married","female",12,48.152
19175,62,110,48,"married","female",12,71.492
0,66,230,54,"married","female",12,13.119
0,71,210,53,"married","female",12,35.153
28000,64,120,50,"divorced","female",10,42.04
36000,60,115,52,"divorced","female",12,29.399
26000,75,175,49,"married","male",12,18.999
31000,64,130,54,"married","female",12,19.496
99000,66,135,51,"married","female",16,49.827
60000,71,200,55,"divorced","male",12,15.551
343830,73,208,53,"married","male",14,17.174
60000,68,145,54,"married","female",16,49.223
343830,73,200,55,"married","male",16,82.256
50000,74,215,51,"married","male",12,NA
26000,63,135,55,"single","female",16,26.227
0,67,NA,49,"single","male",12,19.121
0,67,200,52,"divorced","female",12,8.799
0,62,167,55,"single","female",12,4.881
58000,74,235,55,"married","male",12,16.973
32000,65,160,54,"divorced","female",12,55.687
0,64,128,51,"married","female",13,22.789
27000,62,135,49,"divorced","female",12,63.437
34000,68,182,48,"married","male",12,58.906
61000,74,330,54,"married","male",12,45.819
343830,70,210,52,"married","male",16,89.903
50000,64,180,50,"married","female",16,87.496
60000,67,170,50,"married","male",9,NA
53000,72,170,53,"single","male",14,93.403
38875,65,210,52,"single","female",14,73.371
50000,64,170,48,"single","female",14,39.958
20000,62,NA,56,"widowed","female",12,18.165
2000,64,160,54,"married","female",12,14.147
3000,67,160,55,"married","female",12,42.733
34000,63,120,54,"married","female",13,53.65
95000,70,185,49,"married","male",16,34.227
0,72,175,52,"divorced","female",12,79.047
12500,68,193,49,"married","female",16,57.237
30000,77,260,54,"married","male",12,27.065
85000,73,170,51,"married","male",14,97.618
37000,68,210,49,"married","male",11,0.953
0,70,155,48,"single","male",10,24.392
24000,66,130,49,"divorced","female",12,67.298
64000,71,150,48,"married","female",18,85.394
29250,67,165,48,"married","female",14,65.348
36836,61,195,52,"married","female",12,46.813
66000,64,140,51,"married","female",19,98.588
55000,63,210,51,"married","female",17,80.097
120000,68,180,49,"divorced","female",18,44.232
38000,64,153,53,"divorced","female",12,40.008
27000,69,145,51,"single","male",12,23.306
0,66,150,50,"married","female",14,83.625
92000,73,230,55,"married","male",12,63.44
5000,65,160,49,"married","female",14,35.994
35000,65,155,50,"divorced","female",15,34.968
20561,62,132,50,"married","female",13,86.91
62000,71,280,53,"married","male",12,90.601
56000,67,350,51,"married","male",12,83.367
11000,72,205,51,"married","male",12,16.094
45000,70,230,51,"married","male",12,57.01
0,66,165,49,"married","female",12,36.672
0,65,NA,53,"married","female",13,21.288
25000,67,170,54,"married","male",18,85.855
80000,73,200,54,"married","male",12,37.729
0,74,225,50,"single","male",16,94.082
343830,72,240,49,"married","male",18,100
67500,65,190,51,"married","female",16,50.223
15000,69,145,51,"married","female",16,80.71
79000,68,120,52,"divorced","female",18,74.184
25000,65,NA,52,"married","female",12,4.382
343830,61,141,53,"married","female",16,85.289
59000,64,195,51,"widowed","female",12,39.186
90000,72,215,53,"married","male",16,81.144
0,67,155,51,"married","female",16,79.758
12500,60,135,51,"married","female",18,78.547
58500,63,130,48,"married","female",16,56.562
42000,70,195,52,"divorced","male",14,69.35
60000,70,175,50,"divorced","male",17,NA
35000,72,195,49,"divorced","male",14,49.448
110000,62,130,49,"married","female",16,95.012
32000,64,160,54,"married","female",12,35.413
0,64,130,53,"married","female",12,15.22
60000,62,122,50,"married","female",12,40.18
40000,74,235,51,"married","male",16,99.463
0,68,150,53,"divorced","female",16,100
132000,71,184,54,"married","male",19,90.399
343830,71,170,52,"married","male",19,98.699
343830,69,185,50,"married","male",18,96.789
165000,70,140,52,"married","male",20,96.915
24000,66,120,50,"married","female",14,NA
64000,69,248,52,"separated","male",12,15.835
68000,64,110,55,"divorced","female",16,76.903
343830,74,220,54,"married","male",19,96.586
0,69,140,52,"married","female",16,99.923
343830,71,200,53,"married","male",20,97.762
0,68,180,47,"married","female",13,17.018
24000,62,180,50,"married","female",14,12.665
90000,72,190,51,"married","male",14,75.44
50000,73,200,52,"divorced","male",12,25.518
48000,65,200,52,"married","male",12,59.617
79000,66,147,53,"married","male",12,66.428
45000,61,133,52,"separated","female",12,43.955
75000,63,155,56,"married","female",18,69.661
28000,61,145,51,"married","female",12,16.749
0,65,225,53,"married","male",12,24.193
39200,64,193,49,"divorced","female",16,88.518
0,70,215,50,"married","male",12,43.176
95000,70,NA,48,"married","female",16,83.732
82000,67,140,49,"single","female",16,49.106
48000,69,150,55,"married","male",12,57.768
110000,70,240,53,"married","male",16,92.189
40000,70,170,49,"married","male",12,73.204
48000,68,165,55,"divorced","male",12,68.957
8000,71,174,52,"married","male",18,95.111
10800,65,115,53,"married","female",13,50.82
75000,72,190,51,"married","male",14,60.974
94000,65,180,48,"married","female",15,87.803
343830,72,180,54,"divorced","male",18,77.251
7000,66,180,50,"married","female",14,81.344
35600,65,157,51,"married","female",16,100
72000,67,200,50,"married","male",16,74.327
126000,68,175,48,"married","male",20,82.125
0,69,170,50,"divorced","male",10,8.961
0,68,175,49,"married","female",14,61.426
32000,67,235,55,"married","male",12,45.018
30000,63,130,53,"married","female",14,64.311
20000,64,170,52,"married","male",12,74.936
0,62,160,49,"divorced","female",12,69.055
52000,60,105,52,"divorced","female",14,45.032
38000,66,255,55,"single","female",20,85.024
57000,71,165,51,"married","male",18,96.819
25000,64,180,51,"married","female",14,55.896
104000,63,175,54,"divorced","female",16,58.532
20000,62,146,48,"married","female",18,82.18
30000,67,161,49,"married","female",12,51.236
45000,70,210,52,"married","male",12,38.573
100000,72,180,49,"married","male",12,43.302
44000,66,138,49,"married","female",12,77.003
27000,62,190,51,"married","female",14,56.14
10000,62,190,51,"married","female",14,99.453
55000,67,210,49,"married","male",12,78.718
20000,67,250,50,"divorced","female",12,28.527
10580,63,251,49,"divorced","female",12,0.572
41500,67,147,48,"married","female",12,67.565
20000,72,200,51,"divorced","male",12,91.683
50000,72,215,52,"married","male",20,97.873
135000,70,165,50,"married","male",18,98.634
38000,70,240,55,"married","male",13,89.343
0,75,195,49,"single","female",10,1.145
25000,61,170,52,"single","male",10,16.527
103000,68,235,51,"divorced","male",16,96.452
0,69,195,52,"married","male",11,21.626
0,70,184,51,"separated","male",12,29.955
0,63,140,51,"single","female",16,44.505
14000,67,310,50,"single","male",12,78.896
0,63,228,49,"single","female",11,22.938
28000,64,198,54,"single","female",13,47.051
25000,63,160,52,"single","female",12,10.456
18720,69,180,49,"married","male",10,NA
85000,71,200,51,"single","male",16,84.104
0,65,190,54,"single","female",20,64.978
126000,64,175,54,"married","female",18,60.446
0,60,NA,49,"married","female",12,61.654
28000,65,200,51,"married","male",14,55.405
56000,71,155,52,"married","male",14,33.772
120000,74,270,49,"married","male",16,50.333
40000,59,132,50,"single","female",12,14.453
40500,71,220,49,"married","female",14,39.989
343830,72,207,52,"married","male",18,93.795
64000,67,135,48,"married","female",16,53.457
100000,65,142,52,"divorced","female",18,94.74
0,67,300,54,"divorced","male",12,13.034
0,69,195,53,"single","male",12,50.796
45000,69,185,51,"single","male",13,77.135
5000,65,148,54,"married","female",16,94.269
33000,65,200,51,"married","female",13,80.934
61325,64,170,48,"married","female",18,78.189
0,62,160,49,"separated","female",12,25.048
30000,70,170,55,"single","male",13,21.33
0,64,163,52,"single","female",13,20.264
68000,66,230,51,"single","female",17,92.951
45000,72,260,50,"married","male",12,27.814
26000,68,170,51,"single","male",12,18.024
34000,65,231,51,"single","female",15,6.887
0,72,225,53,"single","male",9,1.739
29000,62,261,55,"married","female",17,34.992
0,64,266,52,"divorced","female",16,11.714
0,63,235,51,"married","female",15,2.463
0,70,192,53,"single","male",14,15.354
25000,65,198,47,"widowed","female",10,12.579
20000,63,111,54,"widowed","female",14,11.508
117000,71,210,53,"married","male",12,30.357
0,68,135,54,"single","female",12,4.022
17000,67,201,54,"married","male",12,11.116
0,68,200,50,"divorced","male",14,70.007
97000,68,195,48,"married","male",13,21.713
0,72,200,53,"married","male",13,18.388
0,62,178,51,"divorced","female",12,NA
59000,73,194,51,"married","male",12,NA
0,73,341,50,"single","male",10,28.972
90000,68,150,51,"married","female",18,89.081
0,64,120,52,"married","female",16,89.463
37000,65,200,50,"married","female",20,38.607
49000,68,250,53,"divorced","female",14,21.982
0,65,144,48,"divorced","female",11,24.527
0,67,NA,52,"married","female",12,46.92
45000,67,180,49,"single","male",12,19.847
45000,66,125,55,"widowed","female",12,35.431
12000,66,234,49,"married","female",14,59.694
12000,73,185,53,"married","male",15,64.625
150,65,142,50,"married","female",16,76.359
49000,68,212,51,"single","male",12,16.881
0,68,200,50,"single","male",15,32.157
61000,66,NA,53,"married","female",15,62.443
0,66,180,51,"divorced","male",13,43.776
343830,67,240,48,"married","male",16,63.141
22000,73,350,53,"married","male",14,72.763
26000,64,140,48,"married","female",19,67.272
343830,69,182,49,"married","male",20,75.092
0,68,310,54,"divorced","female",12,34.454
0,65,153,48,"married","female",12,77.027
23000,68,190,48,"married","female",14,42.299
98000,64,130,51,"married","female",20,98.982
163000,65,154,48,"married","female",16,99.4
0,64,126,53,"married","female",16,91.112
95000,64,150,48,"married","female",18,76.987
0,66,206,47,"single","female",11,31.539
112000,72,185,50,"divorced","male",12,51.063
40000,69,180,54,"married","male",16,48.318
17000,64,128,54,"married","female",16,58.958
110000,64,155,49,"married","male",18,81.031
92000,70,175,52,"married","male",14,90.763
78000,72,225,50,"married","male",12,79.141
82000,62,200,53,"divorced","female",16,65.907
90000,71,238,53,"married","male",12,72.59
84000,69,215,52,"married","male",19,80.348
482,75,290,54,"married","male",16,100
0,69,240,55,"single","male",13,33.465
20000,61,175,48,"separated","female",18,27.639
0,69,205,55,"married","male",18,65.826
11560,69,165,55,"married","male",13,80.288
0,73,196,52,"married","male",12,16.139
38188,70,195,52,"married","male",12,35.316
0,65,130,50,"married","female",16,65.213
89000,71,205,52,"married","male",12,52.847
45000,75,235,48,"married","male",15,95.206
47000,63,220,49,"single","female",17,87.896
72000,68,180,53,"married","male",16,73.196
46000,65,275,54,"married","female",12,73.678
30000,63,120,50,"married","female",12,41.012
0,69,220,49,"single","male",12,41.461
43000,67,135,48,"divorced","female",12,46.63
95000,65,135,55,"married","female",14,41.65
85000,73,250,54,"single","male",15,76.206
110000,66,138,51,"divorced","female",14,77.549
35000,64,115,49,"married","female",17,75.246
40000,65,141,52,"divorced","female",16,89.754
32000,64,158,54,"married","female",14,86.745
14000,65,140,50,"married","female",16,93.457
13000,64,136,55,"married","female",18,96.365
0,64,135,55,"married","female",16,84.702
0,68,145,52,"married","female",16,98.418
170000,71,200,49,"married","male",17,100
41000,63,180,52,"married","female",13,92.486
9000,62,NA,54,"married","female",16,68.906
60000,61,136,54,"married","female",16,27.003
0,60,145,56,"separated","female",4,0.131
21000,65,180,48,"separated","female",8,0
69000,74,299,51,"married","male",10,12.346
0,73,375,52,"married","male",11,15.622
0,65,270,53,"widowed","female",12,25.156
53288,65,203,53,"married","female",12,70.65
0,62,194,53,"married","female",11,8.376
48000,68,165,48,"divorced","female",18,NA
25500,67,160,49,"divorced","female",12,44.827
52600,72,180,48,"married","male",12,28.581
40000,63,113,53,"married","female",14,NA
0,64,200,51,"married","female",12,39.194
26000,65,140,50,"married","female",14,14.135
49000,63,158,50,"married","female",14,25.83
40000,66,128,49,"married","female",18,83.153
0,69,148,48,"divorced","male",13,22.708
0,70,240,52,"married","male",14,88.411
77000,66,160,49,"single","male",16,63.241
